1.txt,#genre#
1.txt Stream 268,http://60.172.130.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 2681,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd$IPV4『线路1』
1.txt Stream 2684,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4『线路4』
1.txt Stream 269,http://118.122.189.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 2690,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd$IPV4『线路1』
1.txt Stream 2692,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4『线路3』
1.txt Stream 2693,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd$IPV4
1.txt Stream 2694,http://61.133.118.228:5001/yy/1354930954$IPV4
1.txt Stream 2698,http://stream.zztvzd.com/3/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路1』
1.txt Stream 2699,http://stream.zztvzd.com/3/sd/live.m3u8?shandd$IPV4『线路2』
1.txt Stream 270,http://183.162.119.154:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 2702,http://stream.zztvzd.com/2/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路1』
1.txt Stream 2703,http://stream.zztvzd.com/2/sd/live.m3u8?shandd$IPV4『线路2』
1.txt Stream 2706,http://stream.zztvzd.com/1/sd/live.m3u8?shandd$IPV4『线路1』
1.txt Stream 2708,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd$IPV4『线路1』
1.txt Stream 271,http://113.220.232.51:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 2710,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd$IPV4『线路1』
1.txt Stream 2712,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd$IPV4『线路1』
1.txt Stream 272,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 2721,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd$IPV4『线路2』
1.txt Stream 2722,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd&amp;quot;$IPV4『线路3』
1.txt Stream 2726,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0$IPV4
1.txt Stream 2729,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd$IPV4
1.txt Stream 273,http://218.92.37.174:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 2731,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd$IPV4『线路2』
1.txt Stream 2735,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd$IPV4『线路3』
1.txt Stream 2736,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd$IPV4
1.txt Stream 2737,http://59.48.42.6:62204/lucheng.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路1』
1.txt Stream 2738,http://59.48.42.6:62204/lucheng.m3u8?zshanxd$IPV4『线路2』
1.txt Stream 274,http://42.48.105.224:9002/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 2740,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd$IPV4
1.txt Stream 2747,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd$IPV4
1.txt Stream 2748,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd$IPV4
1.txt Stream 2749,https://live.gprmt.cn/gpnews/hd/live.m3u8?fbl=$IPV4『线路1』
1.txt Stream 2750,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd$IPV4『线路2』
1.txt Stream 2753,http://111.53.96.67:8081/live/1/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路1』
1.txt Stream 2755,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd$IPV4『线路1』
1.txt Stream 2756,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1$IPV4『线路2』
1.txt Stream 2757,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd$IPV4
1.txt Stream 2758,http://180.213.174.225:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 2759,http://111.160.17.2:59901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路1』
1.txt Stream 276,http://223.112.219.174:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 2760,http://180.213.174.225:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 2761,http://180.213.174.225:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 2762,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$IPV4『线路1』
1.txt Stream 2764,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd$IPV4『线路1』
1.txt Stream 2766,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$IPV4『线路1』
1.txt Stream 2768,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$IPV4『线路1』
1.txt Stream 277,http://61.157.139.15:9901/tsfile/live/2381_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 2770,http://218.84.12.186:8001/hls/main/playlist.m3u8$IPV4
1.txt Stream 2771,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd$IPV4『线路1』
1.txt Stream 2772,http://218.84.12.186:8002/hls/main/playlist.m3u8$IPV4『线路2』
1.txt Stream 2776,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=$IPV4『线路1』
1.txt Stream 2777,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$IPV4『线路2』
1.txt Stream 2778,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$IPV4
1.txt Stream 2779,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd$IPV4
1.txt Stream 2780,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路1』
1.txt Stream 2781,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$IPV4『线路2』
1.txt Stream 2783,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd$IPV4
1.txt Stream 2784,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd$IPV4
1.txt Stream 2786,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8$IPV4
1.txt Stream 2793,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4『线路2』
1.txt Stream 2797,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund$IPV4
1.txt Stream 2798,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund$IPV4
1.txt Stream 2799,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund$IPV4『线路1』
1.txt Stream 2801,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund$IPV4
1.txt Stream 2804,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund$IPV4『线路1』
1.txt Stream 2806,http://live.ynurl.com/video/s10048TV/index.m3u8?zyund$IPV4『线路1』
1.txt Stream 2809,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund$IPV4
1.txt Stream 2810,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund$IPV4
1.txt Stream 2811,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund$IPV4
1.txt Stream 2812,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund$IPV4
1.txt Stream 2813,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund$IPV4
1.txt Stream 2814,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund$IPV4
1.txt Stream 2815,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund$IPV4
1.txt Stream 2816,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund$IPV4
1.txt Stream 2817,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund$IPV4
1.txt Stream 2818,http://m3u8channel.xsbnrtv.cn/nmip-media/channellive/channel106885/playlist.m3u8$IPV4
1.txt Stream 2819,http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund$IPV4
1.txt Stream 2820,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund$IPV4
1.txt Stream 2821,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund$IPV4
1.txt Stream 2822,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund$IPV4
1.txt Stream 2824,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund$IPV4『线路2』
1.txt Stream 2825,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv$IPV4『线路1』
1.txt Stream 2827,http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv$IPV4『线路3』
1.txt Stream 2829,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS$IPV4『线路9』
1.txt Stream 283,http://58.243.224.244:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 2830,http://120.198.101.106:9901/tsfile/live/1008_1.m3u8?key=txiptv$IPV4
1.txt Stream 2831,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$IPV4『线路1』
1.txt Stream 2840,http://122.117.71.103:8555/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8$IPV4『线路2』
1.txt Stream 2841,http://aktv_stream1.m16tv.cfd/stream/aktv/null-23/AKTV.m3u8$IPV4『线路3』
1.txt Stream 2842,http://122.117.71.103:8533/http/61.222.53.250:8068/hls/13/80/cstv13.m3u8$IPV4
1.txt Stream 2844,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8$IPV4
1.txt Stream 2846,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/67/809/ch28.m3u8$IPV4『线路4』
1.txt Stream 2850,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$IPV4『线路9』
1.txt Stream 2851,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$IPV4『线路10』
1.txt Stream 2853,http://cdn.jdshipin.com:8880/huya.php?id=11342413%24%E8%AE%A2%E9%98%85%E6%BA%90$IPV4『线路2』
1.txt Stream 2857,http://122.117.71.103:8516/http/61.222.53.250:8068/hls/14/80/cstv14.m3u8$IPV4
1.txt Stream 2875,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402$IPV4『线路1』
1.txt Stream 2885,http://cdn.jdshipin.com:8880/huya.php?id=21059581$IPV4『线路2』
1.txt Stream 2890,http://cdn.jdshipin.com:8880/huya.php?id=11279251$IPV4『线路1』
1.txt Stream 2893,http://cdn.jdshipin.com:8880/huya.php?id=11342429$IPV4『线路2』
1.txt Stream 292,http://60.172.130.146:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 2920,http://cdn.jdshipin.com:8880/huya.php?id=11342396$IPV4『线路1』
1.txt Stream 2922,http://61.133.118.228:5001/yy/1353426319$IPV4『线路1』
1.txt Stream 2925,http://cdn.jdshipin.com:8880/huya.php?id=11352964$IPV4
1.txt Stream 293,http://183.223.157.33:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 2930,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4$IPV4『线路5』
1.txt Stream 2931,http://43.138.0.72:35455/yy/1351814644$IPV4『线路6』
1.txt Stream 2932,http://61.133.118.228:5001/yy/1354490667$IPV4
1.txt Stream 2938,http://cdn.jdshipin.com:8880/huya.php?id=11352940$IPV4『线路1』
1.txt Stream 294,http://221.227.111.19:50001/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 2941,http://61.133.118.228:5001/yy/1353873252$IPV4
1.txt Stream 2942,http://cdn.jdshipin.com:8880/huya.php?id=11342403$IPV4『线路1』
1.txt Stream 2949,http://61.133.118.228:5001/yy/1382745184$IPV4『线路1』
1.txt Stream 295,http://183.162.119.154:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 2954,http://43.138.0.72:35455/yy/1382745184$IPV4『线路6』
1.txt Stream 2955,http://61.133.118.228:5001/yy/24180320$IPV4『线路1』
1.txt Stream 2956,http://43.138.0.72:35455/yy/24180320$IPV4『线路2』
1.txt Stream 296,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 2960,http://cdn.jdshipin.com:8880/huya.php?id=29465862$IPV4
1.txt Stream 2965,http://61.133.118.228:5001/yy/1382735568$IPV4『线路1』
1.txt Stream 2967,http://zzy789.xyz/douyu1.php?id=5907076$IPV4『线路3』
1.txt Stream 2968,http://huanqiuzhibo.cn/manifest/douyu.php?id=5907076$IPV4『线路4』
1.txt Stream 297,http://113.220.232.51:9999/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 2976,http://43.138.0.72:35455/yy/1382736920$IPV4『线路2』
1.txt Stream 298,http://42.48.105.224:9002/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 2982,http://cdn.jdshipin.com:8880/huya.php?id=11342384$IPV4
1.txt Stream 299,http://222.241.134.93:8099/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路18』
1.txt Stream 2990,http://zzy789.xyz/bili.php?id=5353745$IPV4『线路2』
1.txt Stream 2994,http://cdn.jdshipin.com:8880/huya.php?id=11352879%24%E8%AE%A2%E9%98%85%E6%BA%90$IPV4『线路2』
1.txt Stream 2996,http://61.133.118.228:5001/yy/1355067965$IPV4『线路1』
1.txt Stream 3001,http://cdn.jdshipin.com:8880/huya.php?id=26355790$IPV4『线路6』
1.txt Stream 3004,http://183.162.119.154:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 3005,http://61.133.118.228:5001/yy/1356363815$IPV4『线路1』
1.txt Stream 3008,http://lxajh.top/tv/douyu.php?id=74374$IPV4『线路4』
1.txt Stream 301,http://61.157.139.15:9901/tsfile/live/2382_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 3010,http://huanqiuzhibo.cn/manifest/douyu.php?id=6091425$IPV4『线路6』
1.txt Stream 3011,http://tv.zzlag.top:9087/tsfile/live/1057_1.m3u8?key=txiptv$IPV4『线路7』
1.txt Stream 3013,http://60.172.130.146:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 3017,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8$IPV4『线路3』
1.txt Stream 3018,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8$IPV4
1.txt Stream 3019,http://124.128.73.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 3022,http://ali-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8$IPV4『线路1』
1.txt Stream 3023,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8$IPV4『线路2』
1.txt Stream 3024,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$IPV4『线路3』
1.txt Stream 3025,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路1』
1.txt Stream 3026,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 310,http://116.128.243.121:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路6』
1.txt Stream 317,http://221.227.111.19:50001/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 318,http://183.162.119.154:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 319,http://42.48.105.224:9002/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 32,http://116.128.243.121:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路7』
1.txt Stream 320,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 321,http://60.172.130.146:352/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 322,http://222.241.134.93:8099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路18』
1.txt Stream 323,http://118.122.189.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 324,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 325,http://61.157.139.15:9901/tsfile/live/2383_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
1.txt Stream 331,http://58.243.224.244:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路2』
1.txt Stream 337,http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 339,http://222.173.108.238:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 340,http://221.227.111.19:50001/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 341,http://61.157.139.15:9901/tsfile/live/2384_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 342,http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 343,http://183.162.119.154:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 344,http://60.172.130.146:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 345,http://42.48.105.224:9002/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 346,http://113.220.232.51:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 347,http://222.241.134.93:8099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路18』
1.txt Stream 348,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 349,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 354,http://58.243.224.244:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 36,http://221.227.111.19:50001/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 361,http://58.19.43.46:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 364,http://113.220.232.51:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 365,http://221.227.111.19:50001/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 366,http://60.172.130.146:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 367,http://223.112.219.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 368,http://42.48.105.224:9002/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 37,http://223.112.219.174:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 370,http://118.122.189.74:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 371,http://58.221.214.82:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 38,http://218.92.37.174:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 383,http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 384,http://219.135.180.210:18888/hls/31/index.m3u8$IPV4『线路9』
1.txt Stream 388,http://58.243.224.244:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 39,http://42.48.105.224:9002/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 399,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 40,http://222.241.134.93:8099/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路15』
1.txt Stream 400,http://61.157.139.15:9901/tsfile/live/2386_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 402,http://118.122.189.74:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 406,http://58.221.214.82:9901/tsfile/live/0015_2.m3u8?key=txiptv$IPV4『线路1』
1.txt Stream 408,http://58.221.214.82:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
1.txt Stream 41,http://118.122.189.74:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 411,http://180.213.174.225:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
1.txt Stream 414,http://180.213.174.225:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
1.txt Stream 417,http://183.162.119.154:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路1』
1.txt Stream 418,http://123.138.22.30:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 419,http://183.162.119.154:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 42,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 424,http://36.129.204.117:9003//hls/71/index.m3u8$IPV4『线路2』
1.txt Stream 426,http://180.213.174.225:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 428,http://36.129.204.117:9003//hls/78/index.m3u8$IPV4『线路2』
1.txt Stream 429,http://180.213.174.225:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
1.txt Stream 43,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 430,http://183.162.119.154:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 431,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv$IPV4『线路1』
1.txt Stream 432,http://183.162.119.154:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 434,http://183.162.119.154:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路1』
1.txt Stream 436,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001$IPV4『线路1』
1.txt Stream 437,http://183.162.119.154:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 439,http://183.162.119.154:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 44,http://183.223.157.33:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 440,http://183.215.134.239:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路1』
1.txt Stream 441,http://183.162.119.154:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 442,http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8$IPV4『线路1』
1.txt Stream 443,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv$IPV4『线路2』
1.txt Stream 444,http://76.5432123.xyz/fh.php?id=fhzw$IPV4『线路3』
1.txt Stream 446,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路5』
